date,spy_price,msft_price,eth_price,oil_price,spy_earnings,msft_earnings,eth_fees,oil_consumption,GS3M,GS10
2025-05-22,5842.01,454.86,2663.77,61.2,17304122.38,64.73,7.1,606378.0,4.25,4.54
2025-05-23,5802.82,450.18,2526.46,61.53,17304122.38,64.73,6.29,606378.0,4.24,4.51
2025-05-27,5921.54,460.69,2660.88,60.89,17304122.38,64.73,6.27,606378.0,4.24,4.43
2025-05-28,5888.55,457.36,2681.2,61.84,17304122.38,64.73,5.86,606378.0,4.24,4.47
2025-05-29,5912.17,458.68,2632.5,60.94,17304122.38,64.73,5.98,606378.0,4.25,4.43
2025-05-30,5911.69,460.36,2531.29,60.79,17304122.38,64.73,5.86,606378.0,4.25,4.41
2025-06-02,5935.94,461.97,2606.81,62.52,17304122.38,64.73,6.92,606378.0,4.25,4.46
2025-06-03,5970.37,462.97,2593.03,63.41,17304122.38,64.73,6.91,606378.0,4.24,4.46
2025-06-04,5970.81,463.87,2607.13,62.85,17304122.38,64.73,8.08,606378.0,4.25,4.37
2025-06-05,5939.3,467.68,2414.36,63.37,17304122.38,64.73,9.24,606378.0,4.25,4.4
2025-06-06,6000.36,470.38,2475.34,64.58,17304122.38,64.73,9.8,606378.0,4.25,4.51
2025-06-09,6005.88,472.75,2680.07,64.22,17304122.38,64.73,6.94,606378.0,4.25,4.49
2025-06-10,6038.81,470.92,2815.73,63.91,17304122.38,64.73,10.08,606378.0,4.26,4.47
2025-06-11,6022.24,472.62,2772.11,66.9,17304122.38,64.73,7.28,606378.0,4.26,4.41
2025-06-12,6045.26,478.87,2643.7,66.64,17304122.38,64.73,14.67,606378.0,4.27,4.36
2025-06-13,5976.97,474.96,2578.83,71.29,17304122.38,64.73,7.43,606378.0,4.26,4.41
2025-06-16,6033.11,479.14,2538.95,71.77,17304122.38,64.73,11.98,606378.0,4.24,4.46
2025-06-17,5982.72,478.04,2509.59,74.84,17304122.38,64.73,8.74,606378.0,4.23,4.39
2025-06-18,5980.87,480.24,2525.35,75.14,17304122.38,64.73,8.97,606378.0,4.23,4.38
2025-06-20,5967.84,477.4,2406.51,74.93,17304122.38,64.73,12.75,606378.0,4.21,4.38
2025-06-23,6025.17,486.0,2410.48,68.51,17304122.38,64.73,11.96,606378.0,4.19,4.34
2025-06-24,6092.18,490.11,2448.66,64.37,17304122.38,64.73,12.48,606378.0,4.19,4.3
2025-06-25,6092.16,492.27,2418.43,64.92,17304122.38,64.73,8.76,606378.0,4.19,4.29
2025-06-26,6141.02,497.45,2415.71,65.24,17304122.38,64.73,10.65,606378.0,4.21,4.26
2025-06-27,6173.07,495.94,2422.65,65.52,17304122.38,64.73,10.73,606378.0,4.2,4.29
2025-06-30,6204.95,497.41,2486.52,65.11,17304122.38,64.73,6.57,606378.0,4.24,4.24
2025-07-01,6198.01,492.05,2405.26,65.45,17304122.38,64.73,13.51,606378.0,4.24,4.26
2025-07-02,6227.42,491.09,2570.23,67.45,17304122.38,64.73,9.91,606378.0,4.24,4.3
2025-07-03,6279.35,498.84,2590.98,67.0,17304122.38,64.73,6.98,606378.0,4.26,4.35
2025-07-07,6229.98,497.72,2542.35,67.93,17304122.38,64.73,69.73,606378.0,4.26,4.4
2025-07-08,6225.52,496.62,2614.41,68.33,17304122.38,64.73,12.19,606378.0,4.26,4.42
2025-07-09,6263.26,503.51,2768.27,68.38,17304122.38,64.73,9.25,606378.0,4.26,4.34
2025-07-10,6280.46,501.48,2951.2,66.57,17304122.38,64.73,22.49,606378.0,4.25,4.35
2025-07-11,6259.75,503.32,2957.71,68.45,17304122.38,64.73,12.43,606378.0,4.25,4.43
2025-07-14,6268.56,503.02,3013.63,65.81,17304122.38,64.73,15.39,606378.0,4.26,4.43
2025-07-15,6243.76,505.82,3138.89,65.37,17304122.38,64.73,27.42,606378.0,4.25,4.5
2025-07-16,6263.7,505.62,3373.85,66.38,17304122.38,64.73,42.2,606378.0,4.24,4.46
2025-07-17,6297.36,511.7,3472.9,67.54,17304122.38,64.73,38.99,606378.0,4.24,4.47
2025-07-18,6296.79,510.05,3545.58,67.34,17304122.38,64.73,13.49,606378.0,4.24,4.44
2025-07-21,6305.6,510.06,3761.37,67.2,17304122.38,64.73,98.29,606378.0,4.24,4.38
2025-07-22,6309.62,505.27,3745.84,66.21,17304122.38,64.73,82.67,606378.0,4.24,4.35
2025-07-23,6358.91,505.87,3626.81,65.25,17304122.38,64.73,82.67,606378.0,4.25,4.4
2025-07-24,6363.35,510.88,3704.21,66.03,17304122.38,64.73,82.67,606378.0,4.25,4.43
2025-07-25,6388.64,513.71,3725.01,65.16,17304122.38,64.73,82.67,606378.0,4.25,4.4
2025-07-28,6389.77,512.5,3796.91,66.71,17304122.38,64.73,82.67,606378.0,4.24,4.42
2025-07-29,6370.86,512.57,3793.94,69.18,17304122.38,64.73,82.67,606378.0,4.24,4.34
2025-07-30,6350.72,514.04,3763.22,70.36,17304122.38,64.73,82.67,606378.0,4.25,4.38
