date,spy_price,msft_price,eth_price,oil_price,spy_earnings,msft_earnings,eth_fees,oil_consumption,GS3M,GS10,spy_price_ret1d,msft_price_ret1d,eth_price_ret1d,oil_price_ret1d,spy_price_ret5d,msft_price_ret5d,eth_price_ret5d,oil_price_ret5d,spy_price_ret10d,msft_price_ret10d,eth_price_ret10d,oil_price_ret10d,spy_price_ret1d_lag1,msft_price_ret1d_lag1,eth_price_ret1d_lag1,oil_price_ret1d_lag1,d_spy_earnings,d_msft_earnings,d_eth_fees,d_oil_consumption,spy_earnings_lag1,spy_earnings_lag3,spy_earnings_lag5,spy_earnings_lag10,msft_earnings_lag1,msft_earnings_lag3,msft_earnings_lag5,msft_earnings_lag10,eth_fees_lag1,eth_fees_lag3,eth_fees_lag5,eth_fees_lag10,oil_consumption_lag1,oil_consumption_lag3,oil_consumption_lag5,oil_consumption_lag10,spy_earnings_shock,msft_earnings_shock,eth_fees_shock,oil_consumption_shock,regime_low,regime_mid,regime_high
2020-03-20,2304.9,137.35,133.32,22.63,12256469.79,33.72,2830353.32,572348.0,0.05,0.92,-0.029722814128868832,-0.01002459644296938,0.020049680307953885,0.11861737105851657,0.09771716634525825,0.08610087888429972,-0.01192197022699189,0.10558143690030215,0.07672319422806127,0.11331568402637701,0.05700005213314515,0.3114797242582538,-0.04434046229105339,-0.038282186571017035,-0.015702648227741162,-0.1353525349285726,0.03462794518979151,0.12063808574277157,-0.060199183084323815,-0.01967507943168878,12256469.79,12256469.79,12256469.79,12256469.79,33.72,33.72,33.72,33.72,3011652.33,2751500.65,3939556.09,3368031.48,572348.0,572348.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-03-23,2237.4,135.98,136.02,25.48,12256469.79,33.72,1758101.95,572348.0,0.02,0.76,0.089670898616126,0.08699912021009858,0.018934442742346066,0.027865580063088535,0.16041382804579304,0.16410246692147507,-0.028864292697194427,-0.056097014077182594,0.17440165629356053,0.19507268405442138,0.22921243840514297,0.16263666197048912,-0.029722814128868832,-0.01002459644296938,0.020049680307953885,0.11861737105851657,0.03462794518979151,0.12063808574277157,-0.37884011244221616,-0.01967507943168878,12256469.79,12256469.79,12256469.79,12256469.79,33.72,33.72,33.72,33.72,2830353.32,2463380.52,1926051.81,3679362.21,572348.0,572348.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-03-24,2447.3,148.34,138.62,26.2,12256469.79,33.72,2415168.02,572348.0,0.01,0.84,0.011497414836250339,-0.009618715356945527,-0.018566917287071605,0.03598589192344431,0.054585381062134945,0.06125096719105449,-0.042440434252743464,-0.06667821322702988,0.08311515739364939,0.09724489007890919,0.17244997530474576,0.09078921922622232,0.089670898616126,0.08699912021009858,0.018934442742346066,0.027865580063088535,0.03462794518979151,0.12063808574277157,0.3737360452845184,-0.01967507943168878,12256469.79,12256469.79,12256469.79,12256469.79,33.72,33.72,33.72,33.72,1758101.95,3011652.33,2751500.65,3838537.06,572348.0,572348.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-03-25,2475.6,146.92,136.07,27.16,12256469.79,33.72,2310602.59,572348.0,-0.04,0.88,0.06053907739744312,0.06067266601710889,0.016834064867897965,-0.054865281412697184,-0.0020622315794017482,0.034715722372185114,-0.003017703684833591,-0.13458391350897353,0.10511812079541047,0.11684482152343047,0.24012213529501192,0.10510275048047439,0.011497414836250339,-0.009618715356945527,-0.018566917287071605,0.03598589192344431,0.03462794518979151,0.12063808574277157,-0.04329530249410973,-0.01967507943168878,12256469.79,12256469.79,12256469.79,12256469.79,33.72,33.72,33.72,33.72,2415168.02,2830353.32,2463380.52,7109288.94,572348.0,572348.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-03-26,2630.1,156.11,138.38,25.71,12256469.79,33.72,2066022.71,572348.0,-0.05,0.83,-0.03426741037569232,-0.04192759554299275,-0.04917324085811806,-0.02202212473205004,-0.04002861327322185,-0.005459755991041079,0.02088176561981677,0.08710861069090714,0.058948040395485415,0.05623271202070706,0.2039107861857621,0.11418956929357786,0.06053907739744312,0.06067266601710889,0.016834064867897965,-0.054865281412697184,0.03462794518979151,0.12063808574277157,-0.10585112345087433,-0.01967507943168878,12256469.79,12256469.79,12256469.79,12256469.79,33.72,33.72,33.72,33.72,2310602.59,1758101.95,3011652.33,4262682.29,572348.0,572348.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-03-27,2541.5,149.7,131.74,25.15,12256469.79,33.72,4060243.07,572348.0,0.03,0.72,0.032973847571666,0.06797699159420593,0.003107357837751293,-0.04306107991896822,-0.02099397211719684,0.027214805142077265,0.06892202236013718,0.20589828735795151,0.08305576400215155,0.1003983245268664,0.17145865948382089,0.15136349904623014,-0.03426741037569232,-0.04192759554299275,-0.04917324085811806,-0.02202212473205004,0.03462794518979151,0.12063808574277157,0.9652460983838846,-0.01967507943168878,12256469.79,12256469.79,12256469.79,12256469.79,33.72,33.72,33.72,33.72,2066022.71,2415168.02,2830353.32,3939556.09,572348.0,572348.0,572348.0,572348.0,0,0,1,0,1,0,0
2020-03-30,2626.7,160.23,132.15,24.09,12256469.79,33.72,1513722.99,572348.0,0.12,0.7,-0.01615754836753212,-0.0158523795203221,0.005358301186796948,0.01728438091324128,0.013987828247767542,0.030970217132946346,0.2580767311023374,0.2187336760476716,0.08022133060831761,0.08071939022727057,0.18150144508663135,0.1287461967672445,0.032973847571666,0.06797699159420593,0.003107357837751293,-0.04306107991896822,0.03462794518979151,0.12063808574277157,-0.6271841454063487,-0.01967507943168878,12256469.79,12256469.79,12256469.79,12256469.79,33.72,33.72,33.72,33.72,4060243.07,2310602.59,1758101.95,1926051.81,572348.0,572348.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-03-31,2584.6,157.71,132.86,24.51,12192122.92,33.06,1837087.35,572348.0,0.11,0.7,-0.04515019780528628,-0.03615396017581478,0.020855813280838333,-0.031919808358499384,0.02852977633151457,0.035993922887854794,0.2148904095574892,0.1574674324532523,0.07410244489466203,0.08603865540732784,0.14048817069792147,0.06055261980034727,-0.01615754836753212,-0.0158523795203221,0.005358301186796948,0.01728438091324128,0.02241600164467772,0.13686382393397545,0.2136218859964596,0.0,12256469.79,12256469.79,12256469.79,12256469.79,33.72,33.72,33.72,33.72,1513722.99,2066022.71,2415168.02,2751500.65,572348.0,572348.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-04-01,2470.5,152.11,135.66,23.74,12192122.92,33.06,5883024.91,436455.0,0.09,0.62,0.022572695703622976,0.02049718765388264,0.04073353417254828,0.16682724278718344,0.1071803523748122,0.08212909915124525,0.24313983897984548,0.23968666398944785,0.12505599052957989,0.15177175241914256,0.23914342463707478,0.07269284207187056,-0.04515019780528628,-0.03615396017581478,0.020855813280838333,-0.031919808358499384,0.02241600164467772,0.13686382393397545,2.2023653692895984,-0.2374307239651401,12192122.92,12256469.79,12256469.79,12256469.79,33.06,33.72,33.72,33.72,1837087.35,4060243.07,2310602.59,2463380.52,572348.0,572348.0,572348.0,572348.0,0,0,1,0,1,0,0
2020-04-02,2526.9,155.26,141.3,28.05,12192122.92,33.06,2741516.07,436455.0,0.09,0.63,-0.015232769219667394,-0.009253034409874366,-0.001132984117797757,0.09676755193499442,0.09897665366870716,0.061692468011748276,0.18302902056594522,0.027080958602670614,0.1289202791277037,0.14004753746486434,0.18861217984869158,-0.11391352652502247,0.022572695703622976,0.02049718765388264,0.04073353417254828,0.16682724278718344,0.02241600164467772,0.13686382393397545,-0.5339955019840296,-0.2374307239651401,12192122.92,12256469.79,12256469.79,12256469.79,33.06,33.72,33.72,33.72,5883024.91,1513722.99,2066022.71,3011652.33,436455.0,572348.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-04-03,2488.7,153.83,141.14,30.9,12192122.92,33.06,4516349.74,436455.0,0.1,0.62,0.06795564793663046,0.07173240358507516,0.1922620665799516,-0.030225691229248113,0.10404973611934838,0.0731835193847893,0.1025366371236838,-0.05453478831172145,0.12611050759129988,0.12928067573663216,0.18839630882253136,-0.4137517750741691,-0.015232769219667394,-0.009253034409874366,-0.001132984117797757,0.09676755193499442,0.02241600164467772,0.13686382393397545,0.6473913063730465,-0.2374307239651401,12192122.92,12192122.92,12256469.79,12256469.79,33.06,33.06,33.72,33.72,2741516.07,1837087.35,4060243.07,2830353.32,436455.0,572348.0,572348.0,572348.0,0,0,1,0,1,0,0
2020-04-06,2663.7,165.27,171.06,29.98,12192122.92,33.06,2926908.26,436455.0,0.15,0.67,-0.0016156002837851707,-0.010828673765413773,-0.037828020358051176,-0.043981862681178194,0.06623350236054996,0.049749173094324334,-0.07657528601570594,-0.08998747928042716,0.027000140239319008,0.015311476289188466,-0.0015796405215354656,-0.9521149514688664,0.06795564793663046,0.07173240358507516,0.1922620665799516,-0.030225691229248113,0.02241600164467772,0.13686382393397545,-0.3519305570874589,-0.2374307239651401,12192122.92,12192122.92,12256469.79,12256469.79,33.06,33.06,33.72,33.72,4516349.74,5883024.91,1513722.99,1758101.95,436455.0,436455.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-04-07,2659.4,163.49,164.71,28.69,12192122.92,33.06,2740387.8,436455.0,0.14,0.75,0.033500378238011455,0.009981216087575717,0.049105242703194406,0.05029942317769637,0.045572668563147505,0.05004473251947326,-0.07440223885956782,-0.09691481265290497,0.05126885248548045,0.05954104013129772,0.10376857467306094,-0.3268981382358217,-0.0016156002837851707,-0.010828673765413773,-0.037828020358051176,-0.043981862681178194,0.02241600164467772,0.13686382393397545,-0.06372610394013511,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12256469.79,33.06,33.06,33.06,33.72,2926908.26,2741516.07,1837087.35,2415168.02,436455.0,436455.0,572348.0,572348.0,0,0,0,0,1,0,0
2020-04-08,2750.0,165.13,173.0,30.17,12192122.92,33.06,1780189.37,436455.0,0.22,0.77,0.014368996997517995,6.055651438552479e-05,-0.019377284241351874,-0.0457784625995937,0.01787563815476761,0.06964265326789729,-0.003996414342770812,-0.1669938219175773,0.017232482381713182,0.03738364299583974,0.06954763087430103,-0.3415897169683685,0.033500378238011455,0.009981216087575717,0.049105242703194406,0.05029942317769637,0.02241600164467772,0.13686382393397545,-0.35038779183004676,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12256469.79,33.06,33.06,33.06,33.72,2740387.8,4516349.74,5883024.91,2310602.59,436455.0,436455.0,436455.0,572348.0,0,0,0,0,1,0,0
2020-04-09,2789.8,165.14,169.68,28.82,12192122.92,33.06,3036242.79,436455.0,0.25,0.73,-0.010159686769026085,0.002238016963166547,-0.08162536756005909,0.015151805020602246,0.029943625458996433,0.07835506945311621,0.005583159282746406,-0.14099448512769322,0.016671496053450204,0.05541763456176274,0.10029111082436541,-0.30612545738553903,0.014368996997517995,6.055651438552479e-05,-0.019377284241351874,-0.0457784625995937,0.02241600164467772,0.13686382393397545,0.7055729245254396,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12256469.79,33.06,33.06,33.06,33.72,1780189.37,2926908.26,2741516.07,2066022.71,436455.0,436455.0,436455.0,572348.0,0,0,1,0,1,0,0
2020-04-13,2761.6,165.51,156.38,29.26,12192122.92,33.06,1269995.88,436455.0,0.26,0.76,0.03013941417783195,0.04829805729461018,0.01315014344056178,-0.06567838219795377,0.022060771471951554,0.05609715635184292,0.0858596716988475,-0.3592169867624477,0.04145910322675552,0.05031099830499887,0.22653974726780626,-0.48141504062794793,-0.010159686769026085,0.002238016963166547,-0.08162536756005909,0.015151805020602246,0.02241600164467772,0.13686382393397545,-0.5817212364627797,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12256469.79,33.06,33.06,33.06,33.72,3036242.79,2740387.8,4516349.74,4060243.07,436455.0,436455.0,436455.0,572348.0,0,0,0,0,1,0,0
2020-04-14,2846.1,173.7,158.45,27.4,12192122.92,33.06,2084996.37,436455.0,0.2,0.76,-0.022276434081187835,-0.010533114340264821,-0.03565497320191301,-0.050909196053656056,-0.03923336212123113,-0.034437696805135906,0.07499564549417052,-0.8621274721884392,0.006060093859286395,-0.022649508288849426,0.2154777657309397,-0.44264411134991827,0.03013941417783195,0.04829805729461018,0.01315014344056178,-0.06567838219795377,0.02241600164467772,0.13686382393397545,0.641734751139508,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12256469.79,33.06,33.06,33.06,33.72,1269995.88,1780189.37,2926908.26,1513722.99,436455.0,436455.0,436455.0,572348.0,0,0,1,0,1,0,0
2020-04-15,2783.4,171.88,152.9,26.04,12192122.92,33.06,2155463.27,436455.0,0.14,0.63,0.005803347829631603,0.029579136835999865,0.11951106721999152,-0.01977958608697592,0.005696183922333002,0.009496307611824755,0.17817081353262873,-0.2299833255829167,0.054566296856556507,0.03177960602869382,0.3427126517872715,-0.30889890971711315,-0.022276434081187835,-0.010533114340264821,-0.03565497320191301,-0.050909196053656056,0.02241600164467772,0.13686382393397545,0.03379713318157962,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,2084996.37,3036242.79,2740387.8,1837087.35,436455.0,436455.0,436455.0,572348.0,0,0,0,0,1,0,0
2020-04-16,2799.6,177.04,172.31,25.53,12192122.92,33.06,1938520.76,436455.0,0.14,0.61,0.026436984301746874,0.008772972699604491,-0.009797710615834605,-0.019779125809709665,-0.0006431557730542844,-0.03225901027205758,0.0735440452170719,-0.17459589505079115,0.039500933705171506,0.012182606812503138,0.1796483799347893,-0.15565330971179328,0.005803347829631603,0.029579136835999865,0.11951106721999152,-0.01977958608697592,0.02241600164467772,0.13686382393397545,-0.10064774149456979,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,2155463.27,1269995.88,1780189.37,5883024.91,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-17,2874.6,178.6,170.63,25.03,12192122.92,33.06,1778642.68,436455.0,0.12,0.65,-0.01804254075607119,-0.02001989613810671,-0.0013488551439581192,-0.2030706966141522,-0.01327212940554631,-0.022937434891353584,0.09470795154161896,-0.1651309722578459,-0.015389503242450647,-0.02282286110571045,0.21708880513283896,-0.11593695804590545,0.026436984301746874,0.008772972699604491,-0.009797710615834605,-0.019779125809709665,0.02241600164467772,0.13686382393397545,-0.08247426764725496,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1938520.76,2084996.37,3036242.79,2741516.07,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-20,2823.2,175.06,170.4,20.43,12192122.92,33.06,1919997.96,436455.0,0.12,0.63,-0.031154719415350484,-0.04223679586236869,0.0022861172358847625,-0.5685888676239454,0.019398331754804005,-0.005786158046844015,0.14068007556895876,-0.1221980538655003,0.006883311386505137,0.021362779061487962,0.1926843438295013,0.10887854918950553,-0.01804254075607119,-0.02001989613810671,-0.0013488551439581192,-0.2030706966141522,0.02241600164467772,0.13686382393397545,0.07947368045840442,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1778642.68,2155463.27,1269995.88,4516349.74,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-21,2736.6,167.82,170.79,11.57,12192122.92,33.06,2169648.39,436455.0,0.11,0.58,0.022653111962376245,0.033400890076695666,0.06752019483654523,0.5812349505518666,0.0452934559805174,0.01178818851628648,0.1404821202367693,0.41948336083852095,0.04703810906271019,0.07427820810115557,0.1843298049317848,0.8283517620783931,-0.031154719415350484,-0.04223679586236869,0.0022861172358847625,-0.5685888676239454,0.02241600164467772,0.13686382393397545,0.13002640377805408,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1919997.96,1938520.76,2084996.37,2926908.26,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-22,2799.3,173.52,182.72,20.69,12192122.92,33.06,1665341.43,436455.0,0.12,0.63,-0.0005359918657557697,-0.012176181047882415,0.014884298904434542,0.03560784444514966,0.0488701129342235,0.022283298416869022,0.16454183825464289,-0.07891558413419647,0.017388047199883693,0.05067646057011213,0.08555088308316917,0.21372280471113653,0.022653111962376245,0.033400890076695666,0.06752019483654523,0.5812349505518666,0.02241600164467772,0.13686382393397545,-0.23243718305895644,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,2169648.39,1778642.68,2155463.27,2740387.8,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-23,2797.8,171.42,185.46,21.44,12192122.92,33.06,1182059.01,436455.0,0.11,0.61,0.013808010669254942,0.01809454808030856,0.011366195708712555,-0.010314203016764235,0.04014408947822579,0.04444161708456061,0.10610433471771756,0.018942585338997925,0.029373479972877575,0.06864279271565342,0.13374704929993247,0.14679426331747383,-0.0005359918657557697,-0.012176181047882415,0.014884298904434542,0.03560784444514966,0.02241600164467772,0.13686382393397545,-0.2902002023693123,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1665341.43,1919997.96,1938520.76,1780189.37,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-24,2836.7,174.55,187.58,21.22,12192122.92,33.06,1390554.36,436455.0,0.12,0.6,0.014627920404279193,-0.002868619293597077,0.04462326888338173,-0.16013777822180664,-0.0021173738369043415,0.00011457378564312701,0.12238085359121999,0.04919401421194047,0.032292756584084495,0.056413364087743154,0.11978314283770512,0.20966958335621758,0.013808010669254942,0.01809454808030856,0.011366195708712555,-0.010314203016764235,0.02241600164467772,0.13686382393397545,0.1763831993463678,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1182059.01,2169648.39,1778642.68,3036242.79,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-27,2878.5,174.05,196.14,18.08,12192122.92,33.06,1251511.52,436455.0,0.12,0.67,-0.00525959518963713,-0.02466244929923821,0.0020881619036951485,-0.026907452919924156,-0.012515020368298926,0.027148937108331953,0.05200426826054243,0.23107660305500585,0.01783548173234311,0.07037466079833193,-0.05329709314179012,0.3272643608006896,0.014627920404279193,-0.002868619293597077,0.04462326888338173,-0.16013777822180664,0.02241600164467772,0.13686382393397545,-0.0999909417421122,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1390554.36,1665341.43,1919997.96,1269995.88,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-28,2863.4,169.81,196.55,17.6,12192122.92,33.06,1919769.75,436455.0,0.11,0.62,0.026229768916082537,0.043895999977278416,0.09157991285441885,0.08283600557914918,0.0017446530821925955,0.062490019584869064,0.04384768469501558,0.4088684012398721,0.0023371424260041226,0.07212480108371942,-0.034735239740361204,0.40281007146411185,-0.00525959518963713,-0.02466244929923821,0.0020881619036951485,-0.026907452919924156,0.02241600164467772,0.13686382393397545,0.533960909924345,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1251511.52,1182059.01,2169648.39,2084996.37,436455.0,436455.0,436455.0,436455.0,0,0,1,0,1,0,0
2020-04-29,2939.5,177.43,215.4,19.12,12192122.92,33.06,2116815.59,436455.0,0.1,0.63,-0.009262015321753614,0.009982137619809178,-0.043553204632490676,0.13346601391834395,-0.031482065734339953,0.02839316215324322,-0.07899095517147368,0.2926383888453329,-0.04150261391015031,0.012990831665667989,-0.07628160626612171,0.2949775711985051,0.026229768916082537,0.043895999977278416,0.09157991285441885,0.08283600557914918,0.02241600164467772,0.13686382393397545,0.10264035048994802,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1919769.75,1390554.36,1665341.43,2155463.27,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-04-30,2912.4,179.21,206.22,21.85,12192122.92,33.06,2002302.79,436455.0,0.09,0.64,-0.028453452645875305,-0.026232495218609143,0.027642714582214973,0.019937225856178138,-0.010770609505348206,0.024201175631092756,0.027642714582214973,0.12785167797847585,-0.02078168078432533,0.007338666393269281,-0.014260839455496532,0.24370866435072386,-0.009262015321753614,0.009982137619809178,-0.043553204632490676,0.13346601391834395,0.02241600164467772,0.13686382393397545,-0.05409672932350229,-0.2374307239651401,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,2116815.59,1251511.52,1182059.01,1938520.76,436455.0,436455.0,436455.0,436455.0,0,0,0,0,1,0,0
2020-05-01,2830.7,174.57,212.0,22.29,12192122.92,33.06,1400628.46,498424.0,0.12,0.64,0.0042302738728846705,0.02416574402909161,-0.025753316447295775,0.021744810621258628,0.03441013042098882,0.05629879030210004,-0.002597710753514907,0.16047556914427702,0.011590464115985263,0.04803428045220639,-0.0843562428872943,0.28092985233449425,-0.028453452645875305,-0.026232495218609143,0.027642714582214973,0.019937225856178138,0.02241600164467772,0.13686382393397545,-0.30049118095670235,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,2002302.79,1919769.75,1390554.36,1778642.68,436455.0,436455.0,436455.0,436455.0,0,0,0,1,1,0,0
2020-05-04,2842.7,178.84,206.61,22.78,12192122.92,33.06,1063907.0,498424.0,0.13,0.64,0.009000078260854472,0.010678633177299092,-0.006068421661831564,0.15088434526494218,0.03035050210064216,0.04322572369000001,-0.10530136140233257,0.09618775774568376,0.03837202636723358,0.033377668853114884,0.03920023586492033,0.32885519057114904,0.0042302738728846705,0.02416574402909161,-0.025753316447295775,0.021744810621258628,0.02241600164467772,0.13686382393397545,-0.2404074096852209,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1400628.46,2116815.59,1251511.52,1919997.96,498424.0,436455.0,436455.0,436455.0,0,0,0,1,1,0,0
2020-05-05,2868.4,180.76,205.36,26.49,12192122.92,33.06,1888838.97,498424.0,0.13,0.66,-0.006996949900450142,0.009799142545652222,-0.03125872701207042,-0.03339400681539007,0.0005924893438114152,0.009634781498850341,-0.07858292443537691,-0.006058329775760263,0.01882189109098544,0.01575267898800932,0.04359182076512604,0.18771781761409567,0.009000078260854472,0.010678633177299092,-0.006068421661831564,0.15088434526494218,0.02241600164467772,0.13686382393397545,0.7753797747359497,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1063907.0,2002302.79,1919769.75,2169648.39,498424.0,436455.0,436455.0,436455.0,0,0,1,1,1,0,0
2020-05-06,2848.4,182.54,199.04,25.62,12192122.92,33.06,2087531.99,498424.0,0.12,0.72,0.011449440907238114,0.005790151097658937,0.06308046512119779,-0.031320696948513096,-0.010020548175810478,-0.015402330487575083,0.0027093489053519933,0.002339182353172241,0.04234309516968149,0.01694771688305525,0.05355410098521216,0.281220963337492,-0.006996949900450142,0.009799142545652222,-0.03125872701207042,-0.03339400681539007,0.02241600164467772,0.13686382393397545,0.1051932023617661,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1888838.97,1400628.46,2116815.59,1665341.43,498424.0,498424.0,436455.0,436455.0,0,0,0,1,1,0,0
2020-05-07,2881.2,183.6,212.0,24.83,12192122.92,33.06,2305601.45,498424.0,0.11,0.63,0.016727287280461852,0.005865119452398058,-0.002597710753514907,0.052561117021979374,-0.010011071278977034,-0.016862509237823353,-0.04190355403771147,0.11585698637224791,0.023089692425351097,-0.0009263548601306772,-0.06453852113757118,0.3242582559492544,0.011449440907238114,0.005790151097658937,0.06308046512119779,-0.031320696948513096,0.02241600164467772,0.13686382393397545,0.1044628111303818,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,2087531.99,1063907.0,2002302.79,1182059.01,498424.0,498424.0,436455.0,436455.0,0,0,0,1,1,0,0
2020-05-08,2929.8,184.68,211.45,26.17,12192122.92,33.06,1807074.43,498424.0,0.12,0.69,0.0001706455525377,0.011092677416991709,-0.1284569670961135,-0.04254300077733463,-0.02281966630500351,-0.008264509849893536,-0.08175853213377934,0.12045428319021727,0.008699844173863876,-0.006355435716205047,-0.01958037722610723,0.25139933954868227,0.016727287280461852,0.005865119452398058,-0.002597710753514907,0.052561117021979374,0.02241600164467772,0.13686382393397545,-0.21622428282216777,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,2305601.45,1888838.97,1400628.46,1390554.36,498424.0,498424.0,498424.0,436455.0,0,0,0,1,1,0,0
2020-05-11,2930.3,186.74,185.96,25.08,12192122.92,33.06,1060515.2,498424.0,0.12,0.73,-0.020757934495976176,-0.022912309013850708,0.020650015305124215,0.04863825774349817,0.00802152426659142,-0.009848054836885086,0.1445015972672529,0.23266743282546534,0.020770406092153235,-0.02807602077320438,0.07777331123669164,0.32668423025505033,0.0001706455525377,0.011092677416991709,-0.1284569670961135,-0.04254300077733463,0.02241600164467772,0.13686382393397545,-0.413131422594475,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1807074.43,2087531.99,1063907.0,1251511.52,498424.0,498424.0,498424.0,436455.0,0,0,0,1,1,0,0
2020-05-12,2870.1,182.51,189.84,26.33,12192122.92,33.06,1819768.61,498424.0,0.13,0.69,-0.017609987420072054,-0.015237969440773162,0.05003354632865842,-0.024996494686457586,0.01822940174717389,0.0061178974891588495,0.12217474520050295,0.19377614738985596,0.056226924697258984,-0.0038427803107477444,0.09222147795981425,0.2327441088582848,-0.020757934495976176,-0.022912309013850708,0.020650015305124215,0.04863825774349817,0.02241600164467772,0.13686382393397545,0.7159288334575498,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1060515.2,2305601.45,1888838.97,1919769.75,498424.0,498424.0,498424.0,436455.0,0,0,1,1,1,0,0
2020-05-13,2820.0,179.75,199.58,25.68,12192122.92,33.06,2245829.62,498424.0,0.13,0.64,0.01145891780407149,0.004329972347410582,0.01846756217813456,0.08219710707056277,0.05236364334549177,0.032350047370630325,0.050844752079860396,0.27888178098431976,0.07172671976846155,0.009137541079880145,0.0982302351860905,0.28241119641278195,-0.017609987420072054,-0.015237969440773162,0.05003354632865842,-0.024996494686457586,0.02241600164467772,0.13686382393397545,0.2341292226158358,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,1819768.61,1807074.43,2087531.99,2116815.59,498424.0,498424.0,498424.0,436455.0,0,0,0,1,1,0,0
2020-05-14,2852.5,180.53,203.3,27.88,12192122.92,33.06,2280775.69,498424.0,0.12,0.63,0.003918692254435327,0.01446311884032798,-0.04245268884958285,0.05715841383994862,0.033100763704328025,0.015936154377692694,-0.022634967099859758,0.2084012695770065,0.06507518692267529,0.014954371818194163,0.08194033469785902,0.2511550022144067,0.01145891780407149,0.004329972347410582,0.01846756217813456,0.08219710707056277,0.02241600164467772,0.13686382393397545,0.015560427954459,0.14198256406731513,12192122.92,12192122.92,12192122.92,12192122.92,33.06,33.06,33.06,33.06,2245829.62,1060515.2,2305601.45,2002302.79,498424.0,498424.0,498424.0,436455.0,0,0,0,1,1,0,0
